time,x,y,yaw,vx,vy,yaw_rate,lat_accel_g
8.39,226.567,305.88,2.52578,85.5751,-4.45759,0.456685,3.98378
8.4,225.893,306.409,2.53035,85.5928,-4.45961,0.456655,3.98434
8.41,225.216,306.935,2.53491,85.6105,-4.46163,0.456625,3.98491
8.42,224.537,307.458,2.53948,85.6282,-4.46363,0.456596,3.98547
8.43,223.855,307.978,2.54405,85.6457,-4.46564,0.456566,3.98603
8.44,223.171,308.496,2.54861,85.6633,-4.46763,0.456536,3.98658
8.45,222.484,309.01,2.55318,85.6807,-4.46962,0.456507,3.98714
8.46,221.795,309.521,2.55774,85.6982,-4.47161,0.456478,3.98769
8.47,221.103,310.029,2.56231,85.7155,-4.47359,0.456448,3.98825
8.48,220.409,310.534,2.56687,85.7329,-4.47556,0.456419,3.9888
8.49,219.712,311.036,2.57144,85.7501,-4.47753,0.45639,3.98934
8.5,219.013,311.535,2.576,85.7674,-4.47949,0.456361,3.98989
8.51,218.312,312.03,2.58056,85.7845,-4.48145,0.456331,3.99044
8.52,217.608,312.523,2.58513,85.8017,-4.4834,0.456302,3.99098
8.53,216.902,313.013,2.58969,85.8187,-4.48535,0.456274,3.99152
8.54,216.193,313.499,2.59425,85.8357,-4.48729,0.456245,3.99206
8.55,215.482,313.982,2.59881,85.8527,-4.48922,0.456216,3.9926
8.56,214.769,314.462,2.60338,85.8696,-4.49115,0.456187,3.99313
8.57,214.054,314.939,2.60794,85.8865,-4.49307,0.456159,3.99367
8.58,213.336,315.413,2.6125,85.9034,-4.49499,0.45613,3.9942
8.59,212.616,315.884,2.61706,85.9201,-4.4969,0.456102,3.99473
8.6,211.893,316.351,2.62162,85.9369,-4.49881,0.456073,3.99526
8.61,211.168,316.816,2.62618,85.9535,-4.50071,0.456045,3.99579
8.62,210.442,317.277,2.63074,85.9702,-4.50261,0.456017,3.99631
8.63,209.712,317.735,2.6353,85.9868,-4.5045,0.455988,3.99684
8.64,208.981,318.189,2.63986,86.0033,-4.50638,0.45596,3.99736
8.65,208.247,318.64,2.64442,86.0198,-4.50826,0.455932,3.99788
8.66,207.512,319.089,2.64898,86.0362,-4.51014,0.455904,3.9984
8.67,206.774,319.533,2.65354,86.0526,-4.51201,0.455876,3.99891
8.68,206.034,319.975,2.6581,86.069,-4.51387,0.455849,3.99943
8.69,205.291,320.413,2.66266,86.0852,-4.51573,0.455821,3.99994
8.7,204.547,320.848,2.66721,86.1015,-4.51758,0.455793,4.00046
8.71,203.801,321.28,2.67177,86.1177,-4.51943,0.455765,4.00097
8.72,203.052,321.708,2.67633,86.1339,-4.52127,0.455738,4.00147
8.73,202.301,322.133,2.68089,86.15,-4.52311,0.45571,4.00198
8.74,201.549,322.555,2.68544,86.166,-4.52494,0.455683,4.00249
8.75,200.794,322.973,2.69,86.182,-4.52677,0.455656,4.00299
8.76,200.037,323.388,2.69456,86.198,-4.52859,0.455628,4.00349
8.77,199.278,323.8,2.69911,86.2139,-4.5304,0.455601,4.00399
8.78,198.518,324.208,2.70367,86.2298,-4.53222,0.455574,4.00449
8.79,197.755,324.613,2.70822,86.2456,-4.53402,0.455547,4.00499
8.8,196.99,325.014,2.71278,86.2614,-4.53582,0.45552,4.00548
8.81,196.223,325.412,2.71733,86.2771,-4.53762,0.455493,4.00598
8.82,195.455,325.807,2.72189,86.2928,-4.53941,0.455466,4.00647
8.83,194.684,326.198,2.72644,86.3085,-4.54119,0.455439,4.00696
8.84,193.911,326.586,2.731,86.3241,-4.54297,0.455413,4.00745
8.85,193.137,326.97,2.73555,86.3396,-4.54475,0.455386,4.00794
8.86,192.361,327.351,2.74011,86.3551,-4.54652,0.455359,4.00842
8.87,191.583,327.729,2.74466,86.3706,-4.54828,0.455333,4.00891
8.88,190.803,328.103,2.74921,86.386,-4.55004,0.455307,4.00939
8.89,190.021,328.473,2.75376,86.4014,-4.5518,0.45528,4.00987
8.9,189.237,328.84,2.75832,86.4167,-4.55354,0.455254,4.01035
8.91,188.452,329.203,2.76287,86.432,-4.55529,0.455228,4.01083
8.92,187.665,329.563,2.76742,86.4472,-4.55703,0.455201,4.01131
8.93,186.876,329.92,2.77197,86.4624,-4.55876,0.455175,4.01178
8.94,186.085,330.273,2.77653,86.4776,-4.56049,0.455149,4.01225
8.95,185.292,330.622,2.78108,86.4927,-4.56222,0.455123,4.01273
8.96,184.498,330.968,2.78563,86.5077,-4.56394,0.455097,4.0132
8.97,183.702,331.31,2.79018,86.5228,-4.56565,0.455072,4.01366
8.98,182.905,331.649,2.79473,86.5377,-4.56736,0.455046,4.01413
8.99,182.106,331.984,2.79928,86.5527,-4.56906,0.45502,4.0146
9,181.305,332.316,2.80383,86.5675,-4.57076,0.454995,4.01506
9.01,180.502,332.644,2.80838,86.5824,-4.57246,0.454969,4.01552
9.02,179.698,332.968,2.81293,86.5972,-4.57415,0.454943,4.01599
9.03,178.892,333.289,2.81748,86.6119,-4.57583,0.454918,4.01645
9.04,178.085,333.606,2.82203,86.6266,-4.57751,0.454893,4.0169
9.05,177.276,333.92,2.82658,86.6413,-4.57919,0.454867,4.01736
9.06,176.466,334.23,2.83112,86.6559,-4.58086,0.454842,4.01782
9.07,175.654,334.536,2.83567,86.6705,-4.58253,0.454817,4.01827
9.08,174.84,334.839,2.84022,86.6851,-4.58419,0.454792,4.01872
9.09,174.025,335.138,2.84477,86.6996,-4.58584,0.454767,4.01917
9.1,173.209,335.434,2.84932,86.714,-4.58749,0.454742,4.01962
9.11,172.391,335.725,2.85386,86.7284,-4.58914,0.454717,4.02007
9.12,171.571,336.013,2.85841,86.7428,-4.59078,0.454692,4.02052
9.13,170.751,336.298,2.86296,86.7571,-4.59242,0.454667,4.02096
9.14,169.928,336.579,2.8675,86.7714,-4.59405,0.454643,4.02141
9.15,169.105,336.856,2.87205,86.7857,-4.59568,0.454618,4.02185
9.16,168.28,337.129,2.8766,86.7999,-4.5973,0.454593,4.02229
9.17,167.453,337.399,2.88114,86.814,-4.59892,0.454569,4.02273
9.18,166.625,337.665,2.88569,86.8282,-4.60053,0.454544,4.02317
9.19,165.796,337.927,2.89023,86.8422,-4.60214,0.45452,4.0236
9.2,164.966,338.185,2.89478,86.8563,-4.60375,0.454496,4.02404
9.21,164.134,338.44,2.89932,86.8703,-4.60535,0.454471,4.02447
9.22,163.301,338.691,2.90387,86.8842,-4.60694,0.454447,4.0249
9.23,162.467,338.939,2.90841,86.8981,-4.60853,0.454423,4.02533
9.24,161.632,339.182,2.91296,86.912,-4.61012,0.454399,4.02576
9.25,160.795,339.422,2.9175,86.9258,-4.6117,0.454375,4.02619
9.26,159.957,339.658,2.92204,86.9396,-4.61327,0.454351,4.02662
9.27,159.118,339.89,2.92659,86.9534,-4.61485,0.454327,4.02704
9.28,158.277,340.119,2.93113,86.9671,-4.61641,0.454303,4.02747
9.29,157.436,340.344,2.93567,86.9808,-4.61798,0.45428,4.02789
9.3,156.593,340.565,2.94022,86.9944,-4.61954,0.454256,4.02831
9.31,155.75,340.782,2.94476,87.008,-4.62109,0.454232,4.02873
9.32,154.905,340.995,2.9493,87.0216,-4.62264,0.454209,4.02915
9.33,154.059,341.205,2.95384,87.0351,-4.62418,0.454185,4.02957
9.34,153.212,341.411,2.95838,87.0485,-4.62572,0.454162,4.02998
9.35,152.364,341.613,2.96293,87.062,-4.62726,0.454139,4.0304
9.36,151.515,341.811,2.96747,87.0754,-4.62879,0.454115,4.03081
9.37,150.664,342.005,2.97201,87.0887,-4.63032,0.454092,4.03122
9.38,149.813,342.196,2.97655,87.102,-4.63184,0.454069,4.03163
9.39,148.961,342.382,2.98109,87.1153,-4.63336,0.454046,4.03204
9.4,148.108,342.565,2.98563,87.1285,-4.63487,0.454023,4.03245
9.41,147.254,342.744,2.99017,87.1417,-4.63638,0.454,4.03286
9.42,146.399,342.919,2.99471,87.1549,-4.63789,0.453977,4.03326
9.43,145.543,343.091,2.99925,87.168,-4.63939,0.453954,4.03367
9.44,144.687,343.258,3.00379,87.1811,-4.64088,0.453931,4.03407
9.45,143.829,343.422,3.00833,87.1942,-4.64238,0.453908,4.03447
9.46,142.97,343.581,3.01287,87.2072,-4.64386,0.453886,4.03487
9.47,142.111,343.737,3.01741,87.2201,-4.64535,0.453863,4.03527
9.48,141.251,343.889,3.02194,87.2331,-4.64683,0.45384,4.03567
9.49,140.39,344.037,3.02648,87.246,-4.6483,0.453818,4.03606
9.5,139.528,344.182,3.03102,87.2588,-4.64977,0.453795,4.03646
9.51,138.666,344.322,3.03556,87.2716,-4.65124,0.453773,4.03685
9.52,137.802,344.458,3.0401,87.2844,-4.6527,0.453751,4.03724
9.53,136.938,344.591,3.04463,87.2971,-4.65416,0.453728,4.03763
9.54,136.073,344.72,3.04917,87.3098,-4.65561,0.453706,4.03802
9.55,135.208,344.845,3.05371,87.3225,-4.65706,0.453684,4.03841
9.56,134.342,344.965,3.05824,87.3351,-4.6585,0.453662,4.0388
9.57,133.475,345.082,3.06278,87.3477,-4.65994,0.45364,4.03919
9.58,132.608,345.196,3.06732,87.3603,-4.66138,0.453618,4.03957
9.59,131.739,345.305,3.07185,87.3728,-4.66281,0.453596,4.03995
9.6,130.871,345.41,3.07639,87.3853,-4.66424,0.453574,4.04034
9.61,130.002,345.511,3.08092,87.3977,-4.66567,0.453552,4.04072
9.62,129.132,345.609,3.08546,87.4101,-4.66709,0.453531,4.0411
9.63,128.261,345.702,3.08999,87.4225,-4.6685,0.453509,4.04148
9.64,127.39,345.792,3.09453,87.4349,-4.66991,0.453487,4.04185
9.65,126.519,345.877,3.09906,87.4471,-4.67132,0.453466,4.04223
9.66,125.647,345.959,3.1036,87.4594,-4.67272,0.453444,4.04261
9.67,124.774,346.037,3.10813,87.4716,-4.67412,0.453423,4.04298
9.68,123.902,346.111,3.11267,87.4838,-4.67552,0.453401,4.04335
9.69,123.028,346.18,3.1172,87.496,-4.67691,0.45338,4.04372
9.7,122.154,346.246,3.12173,87.5081,-4.6783,0.453359,4.04409
9.71,121.28,346.308,3.12627,87.5202,-4.67968,0.453337,4.04446
9.72,120.406,346.366,3.1308,87.5322,-4.68106,0.453316,4.04483
9.73,119.531,346.42,3.13533,87.5442,-4.68243,0.453295,4.0452
9.74,118.655,346.471,3.13987,87.5562,-4.68381,0.453274,4.04556
9.75,117.78,346.517,3.1444,87.5682,-4.68517,0.453253,4.04593
9.76,116.904,346.559,3.14893,87.5801,-4.68654,0.453232,4.04629
9.77,116.027,346.597,3.15346,87.5919,-4.6879,0.453211,4.04665
9.78,115.151,346.631,3.158,87.6038,-4.68925,0.453191,4.04701
9.79,114.274,346.662,3.16253,87.6156,-4.6906,0.45317,4.04737
9.8,113.397,346.688,3.16706,87.6274,-4.69195,0.453149,4.04773
9.81,112.52,346.711,3.17159,87.6391,-4.69329,0.453128,4.04809
9.82,111.642,346.729,3.17612,87.6508,-4.69463,0.453108,4.04845
9.83,110.764,346.744,3.18065,87.6624,-4.69597,0.453087,4.0488
9.84,109.886,346.754,3.18518,87.6741,-4.6973,0.453067,4.04916
9.85,109.008,346.761,3.18971,87.6857,-4.69863,0.453046,4.04951
9.86,108.13,346.763,3.19425,87.6972,-4.69995,0.453026,4.04986
9.87,107.252,346.762,3.19878,87.7088,-4.70127,0.453006,4.05021
9.88,106.374,346.756,3.20331,87.7202,-4.70259,0.452985,4.05056
9.89,105.495,346.747,3.20784,87.7317,-4.7039,0.452965,4.05091
9.9,104.617,346.734,3.21236,87.7431,-4.70521,0.452945,4.05126
9.91,103.738,346.716,3.21689,87.7545,-4.70651,0.452925,4.0516
9.92,102.859,346.695,3.22142,87.7659,-4.70781,0.452905,4.05195
9.93,101.981,346.67,3.22595,87.7772,-4.70911,0.452885,4.05229
9.94,101.102,346.641,3.23048,87.7885,-4.7104,0.452865,4.05263
9.95,100.224,346.607,3.23501,87.7998,-4.71169,0.452845,4.05298
9.96,99.345,346.57,3.23954,87.811,-4.71298,0.452825,4.05332
9.97,98.4665,346.529,3.24407,87.8222,-4.71426,0.452806,4.05366
9.98,97.5881,346.484,3.24859,87.8333,-4.71554,0.452786,4.05399
9.99,96.7098,346.435,3.25312,87.8445,-4.71681,0.452766,4.05433
